lap_time,lap_distance,speed_kmh,track_pos,angle,wheel_spin,gear,rpm,race_pos,fuel,throttle,brake,steer,,
50.692,1868.04,132.067,0.509174,0.00170565,119.19425,5,8850.7,1,97.2153,0.225616455,0,0.03265376,,
50.712,1868.78,132.07,0.50921,0.00172615,119.1965,5,8850.81,1,97.2152,0.22573089599609375,0,0.032658014446496964,,
50.732,1869.52,132.073,0.50918,0.00174248,119.1935,5,8850.36,1,97.215,0.2275543212890625,0,0.032664570957422256,,
50.752,1870.26,132.074,0.509186,0.00174212,119.211,5,8852.75,1,97.2149,0.22210311889648438,0,0.032664031,,
50.772,1871,132.076,0.509241,0.00172722,119.20175,5,8851.2,1,97.2147,0.22570419311523438,0,0.032656997,,
50.792,1871.74,132.078,0.509241,0.00171101,119.206,5,8851.84,1,97.2146,0.22487258911132812,0,0.032651577,,
50.812,1872.48,132.081,0.50918,0.00169861,119.2005,5,8850.73,1,97.2144,0.22751998901367188,0,0.032651521265506744,,
50.832,1873.22,132.084,0.509253,0.00169206,119.20925,5,8851.87,1,97.2142,0.225494385,0,0.032645315,,
50.852,1873.96,132.086,0.509277,0.0016892,119.2085,5,8851.55,1,97.2141,0.22631454467773438,0,0.032643128,,
50.872,1874.7,132.09,0.509247,0.0016892,119.20724999999999,5,8851.3,1,97.2139,0.22784805297851562,0,0.032644719,,
50.892,1875.44,132.093,0.509259,0.00169158,119.215,5,8852.1,1,97.2138,0.22615814208984375,0,0.032644734,,
50.912,1876.18,132.096,0.509308,0.00169516,119.218,5,8852.36,1,97.2136,0.22602081298828125,0,0.032643623650074005,,
50.932,1876.92,132.098,0.509308,0.00170195,119.22,5,8852.56,1,97.2135,0.2259368896484375,0,0.032645237,,
50.952,1877.66,132.102,0.509247,0.00172031,119.21975,5,8852.17,1,97.2133,0.22713851928710938,0,0.03265401,,
50.972,1878.4,132.105,0.509326,0.00174284,119.2285,5,8853.36,1,97.2132,0.22512054443359375,0,0.032656919211149216,,
50.992,1879.14,132.107,0.509351,0.00176203,119.23,5,8853.33,1,97.213,0.22519683837890625,0,0.032661095,,
51.012,1879.88,132.109,0.509326,0.00177014,119.23575,5,8854.26,1,97.2129,0.223876953,0,0.032664895,,
51.032,1880.62,132.111,0.509344,0.00175762,119.2345,5,8853.77,1,97.2127,0.22484588623046875,0,0.032659862,,
51.052,1881.36,132.113,0.509399,0.00174117,119.23825,5,8854.18,1,97.2126,0.22418975830078125,0,0.032652199268341064,,
51.072,1882.1,132.115,0.509405,0.00172639,119.23525000000001,5,8853.66,1,97.2124,0.225738525,0,0.032647136598825455,,
51.092,1882.84,132.119,0.509363,0.00171661,119.23425,5,8853.3,1,97.2123,0.22718429565429688,0,0.032646913,,
51.112,1883.59,132.122,0.509454,0.00171232,119.2425,5,8854.15,1,97.2121,0.22533035278320312,0,0.032640568912029266,,
51.132,1884.33,132.125,0.509497,0.0017122,119.24275,5,8854.08,1,97.212,0.22610092163085938,0,0.032638118,,
51.152,1885.07,132.129,0.509491,0.00171471,119.2425,5,8853.97,1,97.2118,0.22730636596679688,0,0.032638926059007645,,
51.172,1885.81,132.132,0.509528,0.00171864,119.2495,5,8854.66,1,97.2117,0.22586441040039062,0,0.032638728618621826,,
51.192,1886.55,132.135,0.509558,0.00172317,119.25325000000001,5,8854.94,1,97.2115,0.22548294067382812,0,0.032638315,,
51.212,1887.29,132.138,0.509546,0.00174022,119.25375,5,8854.98,1,97.2113,0.22616958618164062,0,0.032644182443618774,,
51.232,1888.03,132.142,0.509521,0.00176346,119.257,5,8855.13,1,97.2112,0.226226807,0,0.032652489840984344,,
51.252,1888.77,132.145,0.509595,0.00178599,119.2635,5,8855.86,1,97.211,0.224945068,0,0.032654959708452225,,
51.272,1889.51,132.147,0.509613,0.00180137,119.271,5,8857.06,1,97.2109,0.22305679321289062,0,0.032658617943525314,,
51.292,1890.25,132.149,0.509534,0.00179303,119.267,5,8856.04,1,97.2107,0.2249298095703125,0,0.032660712,,
51.312,1890.99,132.152,0.509601,0.00177538,119.272,5,8856.63,1,97.2106,0.22413253784179688,0,0.032651432,,
51.332,1891.73,132.154,0.509619,0.00175953,119.27225,5,8856.43,1,97.2104,0.2246246337890625,0,0.032645780593156815,,
51.352,1892.47,132.158,0.509589,0.00174809,119.268,5,8855.59,1,97.2103,0.22713851928710938,0,0.032643847,,
51.372,1893.21,132.161,0.509601,0.00174236,119.27675,5,8856.73,1,97.2101,0.22511672973632812,0,0.032641508,,
51.392,1893.95,132.165,0.509662,0.00174117,119.277,5,8856.55,1,97.21,0.226165771,0,0.032638039,,
51.412,1894.69,132.168,0.50968,0.00174367,119.28175,5,8857.1,1,97.2098,0.22546005249023438,0,0.032637543976306915,,
51.432,1895.43,132.172,0.509644,0.00174725,119.28025,5,8856.5,1,97.2097,0.22707366943359375,0,0.032640416,,
51.452,1896.17,132.175,0.509705,0.0017519,119.28999999999999,5,8857.74,1,97.2095,0.224731445,0,0.032638922333717346,,
51.472,1896.91,132.178,0.509717,0.0017643,119.29075,5,8857.69,1,97.2094,0.22533416748046875,0,0.032641817,,
51.492,1897.65,132.182,0.50968,0.00178742,119.29050000000001,5,8857.32,1,97.2092,0.22654342651367188,0,0.032650836,,
51.512,1898.39,132.186,0.509741,0.0018127,119.30000000000001,5,8858.51,1,97.2091,0.22455596923828125,0,0.032655399,,
51.532,1899.14,132.189,0.509753,0.00183332,119.3015,5,8858.51,1,97.2089,0.224914551,0,0.032660357654094696,,
51.552,1899.88,132.191,0.509723,0.00183511,119.31025,5,8859.9,1,97.2088,0.22261428833007812,0,0.032662932,,
51.572,1900.62,132.194,0.509741,0.00181782,119.307,5,8858.97,1,97.2086,0.22452163696289062,0,0.032656744,,
51.592,1901.36,132.196,0.50976,0.00179863,119.312,5,8859.53,1,97.2085,0.22345733642578125,0,0.032649808,,
51.612,1902.1,132.2,0.509741,0.00178409,119.30625,5,8858.68,1,97.2083,0.22645950317382812,0,0.032646913,,
51.632,1902.84,132.204,0.509717,0.0017755,119.31225,5,8859.07,1,97.2081,0.22562026977539062,0,0.032645553,,
51.652,1903.58,132.208,0.509796,0.00177324,119.316,5,8859.45,1,97.208,0.22552108764648438,0,0.032640364,,
51.672,1904.32,132.211,0.509784,0.00177455,119.31825,5,8859.69,1,97.2078,0.22563934326171875,0,0.032641485,,
51.692,1905.06,132.216,0.509729,0.00177753,119.31925000000001,5,8859.38,1,97.2077,0.22671127319335938,0,0.032645475,,
51.712,1905.8,132.22,0.509814,0.00178218,119.3275,5,8860.41,1,97.2075,0.2251434326171875,0,0.032641895,,
51.732,1906.54,132.223,0.509808,0.0017904,119.33099999999999,5,8860.7,1,97.2074,0.22484588623046875,0,0.032644953578710556,,
51.752,1907.28,132.227,0.50976,0.00181162,119.32875,5,8860.07,1,97.2072,0.22671127319335938,0,0.032653748989105225,,
51.772,1908.02,132.231,0.509808,0.00183821,119.34075,5,8861.58,1,97.2071,0.223907471,0,0.032659158,,
51.792,1908.77,132.234,0.509814,0.00186157,119.34125,5,8861.39,1,97.2069,0.2245941162109375,0,0.032666005194187164,,
51.812,1909.51,132.237,0.509784,0.00187194,119.3515,5,8862.88,1,97.2068,0.22208023071289062,0,0.032670382,,
51.832,1910.25,132.239,0.509802,0.0018574,119.34925,5,8862.14,1,97.2066,0.22338104248046875,0,0.032665309,,
51.852,1910.99,132.242,0.509827,0.00183725,119.35225,5,8862.47,1,97.2065,0.22324752807617188,0,0.032658234,,
51.872,1911.73,132.246,0.509772,0.00182021,119.34675,5,8861.5,1,97.2063,0.22617721557617188,0,0.032655336,,
51.892,1912.47,132.25,0.50976,0.00180852,119.35475,5,8862.41,1,97.2062,0.22467803955078125,0,0.032652974128723145,,
51.912,1913.21,132.254,0.509802,0.0018034,119.35625,5,8862.32,1,97.206,0.22531890869140625,0,0.032649312168359756,,
51.932,1913.95,132.258,0.509766,0.00180316,119.359,5,8862.55,1,97.2059,0.22555160522460938,0,0.032650828,,
51.952,1914.69,132.262,0.509729,0.00180542,119.36175,5,8862.55,1,97.2057,0.22578048706054688,0,0.032653492,,
51.972,1915.44,132.266,0.509796,0.00180912,119.36825,5,8863.27,1,97.2056,0.2247772216796875,0,0.032651391,,
51.992,1916.18,132.27,0.509778,0.00181377,119.37175,5,8863.56,1,97.2054,0.224761963,0,0.032653499,,
52.012,1916.92,132.274,0.509723,0.00183141,119.37275,5,8863.46,1,97.2052,0.22556304931640625,0,0.032661721,,
52.032,1917.66,132.278,0.509808,0.00185812,119.382,5,8864.56,1,97.2051,0.22365951538085938,0,0.032665309,,
52.052,1918.4,132.282,0.509814,0.00188458,119.3835,5,8864.57,1,97.2049,0.22429656982421875,0,0.032672897,,
52.072,1919.14,132.285,0.509741,0.00190246,119.388,5,8865.17,1,97.2048,0.22367095947265625,0,0.032681972,,
52.092,1919.88,132.288,0.509808,0.00189352,119.3985,5,8866.32,1,97.2046,0.22107315063476562,0,0.032675575,,
52.112,1920.62,132.29,0.509796,0.00187254,119.39275,5,8865.25,1,97.2045,0.22353363037109375,0,0.032669950276613235,,
52.132,1921.36,132.294,0.509711,0.00185227,119.3925,5,8864.91,1,97.2043,0.22473526000976562,0,0.032668803,,
52.152,1922.11,132.298,0.50976,0.00183821,119.39775,5,8865.46,1,97.2042,0.22414398193359375,0,0.032661665230989456,,
52.172,1922.85,132.302,0.509778,0.00183034,119.3995,5,8865.49,1,97.204,0.22470474243164062,0,0.032658655,,
52.192,1923.59,132.307,0.509717,0.00182724,119.39875,5,8865.05,1,97.2039,0.22635650634765625,0,0.032660913,,
52.212,1924.33,132.312,0.509753,0.00182772,119.40899999999999,5,8866.35,1,97.2037,0.22440719604492188,0,0.032659061,,
52.232,1925.07,132.316,0.50976,0.00183177,119.41225,5,8866.5,1,97.2036,0.22447586059570312,0,0.032659765,,
52.252,1925.81,132.321,0.509699,0.00183511,119.41125,5,8865.97,1,97.2034,0.22620773315429688,0,0.032664023,,
52.272,1926.55,132.325,0.509729,0.00184655,119.42175,5,8867.38,1,97.2033,0.22389602661132812,0,0.032666031271219254,,
52.292,1927.3,132.329,0.509729,0.00187302,119.4255,5,8867.56,1,97.2031,0.22380447387695312,0,0.032674059,,
52.312,1928.04,132.334,0.509644,0.00190043,119.424,5,8867.06,1,97.203,0.22570419311523438,0,0.032686874,,
52.332,1928.78,132.338,0.509668,0.00192237,119.43525,5,8868.42,1,97.2028,0.223144531,0,0.032692011,,
52.352,1929.52,132.34,0.509662,0.00192189,119.45,5,8870.51,1,97.2027,0.2188873291015625,0,0.032692265,,
52.372,1930.26,132.343,0.509576,0.00189972,119.43275,5,8867.54,1,97.2025,0.22538375854492188,0,0.03269,,
52.392,1931,132.347,0.509595,0.00187707,119.44725,5,8869.63,1,97.2023,0.22175216674804688,0,0.032682154,,
52.412,1931.74,132.351,0.509589,0.00185895,119.4425,5,8868.64,1,97.2022,0.2244415283203125,0,0.032677576,,
52.432,1932.49,132.355,0.50954,0.00184751,119.44525,5,8868.88,1,97.202,0.22467041,0,0.032676648,,
52.452,1933.23,132.36,0.509558,0.0018425,119.4495,5,8869.08,1,97.2019,0.2246856689453125,0,0.032673962,,
52.472,1933.97,132.364,0.509589,0.00184202,119.45625,5,8869.77,1,97.2017,0.22360992431640625,0,0.032672300934791565,,
52.492,1934.71,132.369,0.509552,0.00184417,119.45349999999999,5,8869.1,1,97.2016,0.22591781616210938,0,0.032674853,,
52.512,1935.45,132.374,0.509576,0.00184703,119.46424999999999,5,8870.36,1,97.2014,0.22380828857421875,0,0.032674477,,
52.532,1936.19,132.378,0.509607,0.0018549,119.46775,5,8870.43,1,97.2013,0.22379302978515625,0,0.032675024,,
52.552,1936.94,132.383,0.509528,0.00187755,119.46725,5,8870.11,1,97.2011,0.22536849975585938,0,0.032686371356248856,,
52.572,1937.68,132.388,0.509552,0.00190616,119.47749999999999,5,8871.45,1,97.201,0.22341537475585938,0,0.032693293,,
52.592,1938.42,132.392,0.509552,0.00193048,119.48275000000001,5,8871.8,1,97.2008,0.22283172607421875,0,0.032700796,,
52.612,1939.16,132.395,0.509473,0.0019393,119.49225,5,8872.99,1,97.2007,0.2205657958984375,0,0.032707706,,
52.632,1939.9,132.398,0.509503,0.00191951,119.49025,5,8872.58,1,97.2005,0.22206497192382812,0,0.032700151205062866,,
52.652,1940.65,132.402,0.509509,0.00189447,119.4945,5,8872.91,1,97.2004,0.22179794311523438,0,0.032692246,,
52.672,1941.39,132.406,0.509454,0.00187254,119.48875000000001,5,8871.74,1,97.2002,0.22481155395507812,0,0.032688792794942856,,
52.692,1942.13,132.411,0.509497,0.00185823,119.499,5,8873.04,1,97.2001,0.22286224365234375,0,0.032682098,,
52.712,1942.87,132.416,0.509467,0.00185108,119.49775,5,8872.39,1,97.1999,0.22468948364257812,0,0.032681767,,
52.732,1943.61,132.421,0.509375,0.00184822,119.50175,5,8872.82,1,97.1998,0.22478485107421875,0,0.032685913145542145,,
52.752,1944.36,132.426,0.509424,0.00184989,119.5095,5,8873.6,1,97.1996,0.22365570068359375,0,0.032683320343494415,,
52.772,1945.1,132.431,0.509418,0.00185227,119.513,5,8873.87,1,97.1994,0.2239227294921875,0,0.032684837,,
52.792,1945.84,132.436,0.509344,0.00185394,119.515,5,8873.74,1,97.1993,0.22467422485351562,0,0.032688580453395844,,
52.812,1946.58,132.44,0.509424,0.0018537,119.52425,5,8874.82,1,97.1991,0.22277450561523438,0,0.032684743,,
52.832,1947.32,132.444,0.509436,0.00185132,119.52674999999999,5,8874.89,1,97.199,0.22309494018554688,0,0.032682858407497406,,
52.852,1948.07,132.449,0.509381,0.00184822,119.52575,5,8874.4,1,97.1988,0.22482681274414062,0,0.032685182988643646,,
52.872,1948.81,132.454,0.50943,0.00184703,119.53525,5,8875.6,1,97.1987,0.22312164306640625,0,0.032682188,,
52.892,1949.55,132.458,0.509418,0.00184822,119.53575,5,8875.3,1,97.1985,0.22409439086914062,0,0.032683242,,
52.912,1950.29,132.463,0.509387,0.00185061,119.541,5,8875.83,1,97.1984,0.22377777099609375,0,0.032685459,,
52.932,1951.03,132.467,0.509418,0.0018537,119.54724999999999,5,8876.38,1,97.1982,0.22286605834960938,0,0.032684799283742905,,
52.952,1951.78,132.471,0.509393,0.0018549,119.548,5,8876.35,1,97.1981,0.22375106811523438,0,0.03268674,,
52.972,1952.52,132.476,0.509381,0.00185537,119.553,5,8876.7,1,97.1979,0.22351837158203125,0,0.032687194645404816,,
52.992,1953.26,132.479,0.509405,0.00185513,119.55975000000001,5,8877.41,1,97.1978,0.22216033935546875,0,0.032686174,,
53.012,1954,132.484,0.509363,0.00185418,119.55625,5,8876.68,1,97.1976,0.2247161865234375,0,0.032688353,,
53.032,1954.75,132.488,0.509393,0.00185299,119.56675,5,8877.94,1,97.1975,0.22240447998046875,0,0.032685973,,
53.052,1955.49,132.492,0.509393,0.00185251,119.56675,5,8877.71,1,97.1973,0.22353363037109375,0,0.032685921,,
53.072,1956.23,132.496,0.509344,0.00183773,119.56925000000001,5,8877.57,1,97.1972,0.22384262084960938,0,0.032684252,,
53.092,1956.97,132.5,0.509399,0.00180602,119.57549999999999,5,8878.34,1,97.197,0.22292709350585938,0,0.032671764492988586,,
53.112,1957.72,132.503,0.509399,0.00177407,119.579,5,8878.66,1,97.1969,0.22262954711914062,0,0.032662224024534225,,
53.132,1958.46,132.507,0.509351,0.00174999,119.57625,5,8877.95,1,97.1967,0.2246551513671875,0,0.032657437,,
53.152,1959.2,132.512,0.509442,0.00174952,119.57425,5,8877.35,1,97.1965,0.226715088,0,0.032652221620082855,,
53.172,1959.94,132.517,0.509448,0.00177479,119.58375,5,8878.65,1,97.1964,0.22501754760742188,0,0.032659612596035004,,
53.192,1960.69,132.522,0.50943,0.0018065,119.58699999999999,5,8878.47,1,97.1962,0.22536468505859375,0,0.0326703,,
53.212,1961.43,132.525,0.509485,0.00183368,119.60075,5,8880.39,1,97.1961,0.221710205,0,0.032675687,,
53.232,1962.17,132.529,0.509436,0.00184989,119.59425,5,8879.4,1,97.1959,0.22496414184570312,0,0.032683071,,
53.252,1962.91,132.531,0.50946,0.00185657,119.60900000000001,5,8881.23,1,97.1958,0.220703125,0,0.032683279,,
53.272,1963.66,132.533,0.509473,0.001858,119.606,5,8880.59,1,97.1956,0.22225570678710938,0,0.032683313,,
53.292,1964.4,132.536,0.509381,0.00185513,119.60625,5,8880.46,1,97.1955,0.22301483154296875,0,0.032687191,,
53.312,1965.14,132.538,0.50946,0.00185108,119.613,5,8881.32,1,97.1953,0.22137069702148438,0,0.032681923,,
53.332,1965.88,132.541,0.509442,0.00184274,119.61075,5,8880.87,1,97.1952,0.22295379638671875,0,0.032680087,,
53.352,1966.63,132.543,0.509412,0.00181317,119.6125,5,8880.91,1,97.195,0.22294235229492188,0,0.032672893,,
53.372,1967.37,132.545,0.509448,0.00177908,119.61675,5,8881.38,1,97.1949,0.22211456298828125,0,0.032660954,,
53.392,1968.11,132.548,0.509393,0.00175166,119.612,5,8880.67,1,97.1947,0.224517822,0,0.032655701,,
53.412,1968.85,132.552,0.509412,0.00173712,119.612,5,8880.11,1,97.1946,0.22563934326171875,0,0.032650523,,
53.432,1969.6,132.556,0.509467,0.00175309,119.61675,5,8880.76,1,97.1944,0.22521591186523438,0,0.032652333,,
53.452,1970.34,132.56,0.509381,0.00178361,119.619,5,8880.84,1,97.1943,0.22560882568359375,0,0.032666079699993134,,
53.472,1971.08,132.563,0.50946,0.00181413,119.63149999999999,5,8882.49,1,97.1941,0.22236251831054688,0,0.032670892775058746,,
53.492,1971.83,132.564,0.509448,0.00183535,119.63250000000001,5,8882.47,1,97.194,0.22232437133789062,0,0.032677579671144485,,
53.512,1972.57,132.566,0.509424,0.00184608,119.63325,5,8882.38,1,97.1938,0.2226409912109375,0,0.03268259,,
53.532,1973.31,132.567,0.509479,0.00184989,119.6405,5,8883.47,1,97.1936,0.22054672241210938,0,0.032680348,,
53.552,1974.05,132.569,0.509405,0.00184798,119.63225,5,8882.04,1,97.1935,0.22381210327148438,0,0.032683801,,
53.572,1974.8,132.57,0.509448,0.00184488,119.6425,5,8883.57,1,97.1933,0.220733643,0,0.032680381,,
53.592,1975.54,132.571,0.509442,0.00184155,119.63850000000001,5,8882.74,1,97.1932,0.22233200073242188,0,0.032680448,,
53.612,1976.28,132.573,0.509399,0.00182199,119.63900000000001,5,8882.81,1,97.193,0.22272872924804688,0,0.032676574,,
53.632,1977.02,132.574,0.509473,0.001791,119.642,5,8883.17,1,97.1929,0.2220306396484375,0,0.032662846,,
53.652,1977.77,132.576,0.509418,0.00176144,119.6375,5,8882.54,1,97.1927,0.22406768798828125,0,0.032657288,,
53.672,1978.51,132.577,0.509448,0.00174117,119.64475,5,8883.42,1,97.1926,0.22197341918945312,0,0.032649782,,
53.692,1979.25,132.58,0.509473,0.00174379,119.63175,5,8881.31,1,97.1924,0.227081299,0,0.032648843,,
53.712,1980,132.583,0.509418,0.00176883,119.64325,5,8882.87,1,97.1923,0.22415542602539062,0,0.032659676,,
53.732,1980.74,132.585,0.509515,0.00179935,119.64750000000001,5,8883.27,1,97.1921,0.22333145141601562,0,0.032663386315107346,,
53.752,1981.48,132.586,0.509491,0.00182319,119.65075,5,8883.87,1,97.192,0.22255325317382812,0,0.032672084867954254,,
53.772,1982.22,132.587,0.509509,0.00183678,119.653,5,8883.99,1,97.1918,0.22209548950195312,0,0.032675121,,
53.792,1982.97,132.587,0.509528,0.00184393,119.6575,5,8884.64,1,97.1917,0.2206268310546875,0,0.032675952,,
53.812,1983.71,132.588,0.50946,0.00184393,119.64925,5,8883.21,1,97.1915,0.22360610961914062,0,0.032679681,,
53.832,1984.45,132.588,0.509515,0.00184274,119.66,5,8884.96,1,97.1914,0.22008514404296875,0,0.032676172,,
53.852,1985.2,132.589,0.509454,0.00183892,119.6495,5,8883.37,1,97.1912,0.22380447387695312,0,0.032678358256816864,,
53.872,1985.94,132.589,0.509479,0.00182986,119.6585,5,8884.5,1,97.1911,0.220855713,0,0.032674457877874374,,
53.892,1986.68,132.589,0.509497,0.00180316,119.6545,5,8884.02,1,97.1909,0.22217178344726562,0,0.032665532,,
53.912,1987.43,132.59,0.509448,0.00177383,119.6515,5,8883.48,1,97.1908,0.2234344482421875,0,0.032659408,,
53.932,1988.17,132.59,0.509509,0.00175118,119.6585,5,8884.51,1,97.1906,0.22114181518554688,0,0.03264945,,
53.952,1988.91,132.592,0.509467,0.00174093,119.64075,5,8881.79,1,97.1904,0.22751998901367188,0,0.032648663967847824,,
53.972,1989.65,132.594,0.509503,0.00176001,119.65474999999999,5,8883.85,1,97.1903,0.22349166870117188,0,0.032652195543050766,,
53.992,1990.4,132.595,0.509503,0.00178885,119.65575,5,8883.84,1,97.1901,0.22345733642578125,0,0.032660920172929764,,
54.012,1991.14,132.596,0.509473,0.00181341,119.65675,5,8883.96,1,97.19,0.22340774536132812,0,0.032669824,,
54.032,1991.88,132.596,0.509528,0.00183105,119.66425,5,8885.04,1,97.1898,0.22095108032226562,0,0.032672684639692307,,
54.052,1992.63,132.596,0.50946,0.00183988,119.6565,5,8883.79,1,97.1897,0.22349166870117188,0,0.03267898,,
54.072,1993.37,132.596,0.509521,0.00184274,119.66625,5,8885.24,1,97.1895,0.22029495239257812,0,0.032676112,,
54.092,1994.11,132.595,0.509503,0.0018425,119.66075,5,8884.54,1,97.1894,0.22182083129882812,0,0.032677073031663895,,
54.112,1994.85,132.595,0.509509,0.0018394,119.6605,5,8884.55,1,97.1892,0.221893311,0,0.032675821,,
54.132,1995.6,132.594,0.509509,0.00183654,119.662,5,8884.83,1,97.1891,0.22112274169921875,0,0.032675069,,
54.152,1996.34,132.594,0.509448,0.0018158,119.655,5,8883.7,1,97.1889,0.223419189,0,0.032672208,,
54.172,1997.08,132.593,0.509509,0.00178814,119.6615,5,8884.83,1,97.1888,0.221008301,0,0.032660253,,
54.192,1997.83,132.593,0.509467,0.00176334,119.65275,5,8883.58,1,97.1886,0.223876953,0,0.032655343413352966,,
54.212,1998.57,132.593,0.509509,0.00174689,119.65775,5,8884.11,1,97.1885,0.22223281860351562,0,0.032648113,,
54.232,1999.31,132.594,0.509528,0.00175381,119.64699999999999,5,8882.63,1,97.1883,0.22603988647460938,0,0.032649144530296326,,
54.252,2000.06,132.595,0.509521,0.00177813,119.655,5,8883.8,1,97.1882,0.223693848,0,0.032656800001859665,,
54.272,2000.8,132.595,0.509552,0.00180554,119.65925,5,8884.24,1,97.188,0.22231292724609375,0,0.032663271,,
54.292,2001.54,132.595,0.509491,0.00182462,119.6555,5,8883.76,1,97.1879,0.22353744506835938,0,0.032672364,,
54.312,2002.28,132.594,0.509589,0.00183654,119.66375,5,8885.08,1,97.1877,0.22054672241210938,0,0.032670628279447556,,
54.332,2003.03,132.593,0.509546,0.00184083,119.655,5,8883.93,1,97.1875,0.223144531,0,0.032673784,,
54.352,2003.77,132.592,0.509589,0.00184131,119.66125,5,8884.81,1,97.1874,0.2208099365234375,0,0.032672167,,
54.372,2004.51,132.591,0.509576,0.00183964,119.6575,5,8884.29,1,97.1872,0.2217559814453125,0,0.032672375440597534,,
54.392,2005.26,132.59,0.509564,0.00183678,119.6555,5,8884.1,1,97.1871,0.2221221923828125,0,0.032672006636857986,,
54.412,2006,132.589,0.50957,0.00182772,119.65675,5,8884.41,1,97.1869,0.221435547,0,0.032668642699718475,,
54.432,2006.74,132.588,0.509515,0.00180197,119.65075,5,8883.44,1,97.1868,0.22311782836914062,0,0.032664049,,
54.452,2007.48,132.587,0.509552,0.00177693,119.65525,5,8884.25,1,97.1866,0.22136306762695312,0,0.032654546201229095,,
54.472,2008.23,132.586,0.509497,0.00175691,119.647,5,8883.05,1,97.1865,0.2237854,0,0.032651532,,
54.492,2008.97,132.586,0.50957,0.00175261,119.64399999999999,5,8882.62,1,97.1863,0.224761963,0,0.032646354,,
54.512,2009.71,132.586,0.509546,0.00177097,119.6455,5,8882.97,1,97.1862,0.224273682,0,0.032653227,,
54.532,2010.46,132.586,0.509576,0.00179672,119.64825,5,8883.32,1,97.186,0.2233734130859375,0,0.032659434,,
54.552,2011.2,132.585,0.509589,0.00182009,119.653,5,8884.04,1,97.1859,0.22153854370117188,0,0.032666049897670746,,
54.572,2011.94,132.584,0.509576,0.00183439,119.64750000000001,5,8883.26,1,97.1857,0.223052979,0,0.032670278,,
54.592,2012.68,132.582,0.509583,0.00184274,119.65425,5,8884.48,1,97.1856,0.22027969360351562,0,0.032672502,,
54.612,2013.43,132.58,0.509534,0.00184441,119.64425,5,8882.98,1,97.1854,0.22299575805664062,0,0.032675836235284805,,
54.632,2014.17,132.578,0.50957,0.00184369,119.651,5,8884.16,1,97.1853,0.220214844,0,0.032673784,,
54.652,2014.91,132.577,0.509491,0.0018394,119.64,5,8882.57,1,97.1851,0.22353744506835938,0,0.032676786,,
54.672,2015.66,132.575,0.509583,0.00183606,119.6475,5,8883.82,1,97.185,0.22051620483398438,0,0.032670625,,
54.692,2016.4,132.574,0.509503,0.0018158,119.63550000000001,5,8882.07,1,97.1848,0.22416305541992188,0,0.032669153064489365,,
54.712,2017.14,132.572,0.50957,0.00179219,119.64375,5,8883.47,1,97.1846,0.22089767456054688,0,0.032658342,,
54.732,2017.88,132.571,0.50954,0.00177217,119.63425000000001,5,8882.28,1,97.1845,0.22372817993164062,0,0.032653696835041046,,
54.752,2018.63,132.57,0.509564,0.00176001,119.63374999999999,5,8882.09,1,97.1843,0.223602295,0,0.032649036,,
54.772,2019.37,132.57,0.509589,0.0017693,119.63,5,8881.68,1,97.1842,0.22483444213867188,0,0.032650497,,
54.792,2020.11,132.569,0.509589,0.00179219,119.632,5,8882.02,1,97.184,0.22389602661132812,0,0.032657325,,
54.812,2020.86,132.568,0.509613,0.00181556,119.6385,5,8883.15,1,97.1839,0.22148895263671875,0,0.032662738,,
54.832,2021.6,132.566,0.509595,0.00183105,119.6305,5,8881.9,1,97.1837,0.22354888916015625,0,0.032668352127075195,,
54.852,2022.34,132.564,0.509625,0.00184131,119.63850000000001,5,8883.29,1,97.1836,0.22035980224609375,0,0.032670151,,
54.872,2023.08,132.562,0.50957,0.00184464,119.6275,5,8881.71,1,97.1834,0.22339630126953125,0,0.032673921436071396,,
54.892,2023.83,132.559,0.509619,0.00184536,119.63425000000001,5,8883.03,1,97.1833,0.22034072875976562,0,0.032671362,,
54.912,2024.57,132.557,0.509546,0.00184298,119.62325,5,8881.39,1,97.1831,0.22338485717773438,0,0.032674655,,
54.932,2025.31,132.555,0.509601,0.00184155,119.63,5,8882.54,1,97.183,0.22060775756835938,0,0.032671418,,
54.952,2026.05,132.553,0.509515,0.00182986,119.61825,5,8880.9,1,97.1828,0.2238922119140625,0,0.032672684639692307,,
54.972,2026.8,132.551,0.509595,0.00180912,119.6245,5,8882.08,1,97.1827,0.22127532958984375,0,0.032661799,,
54.992,2027.54,132.549,0.509521,0.00178719,119.614,5,8880.54,1,97.1825,0.22415924072265625,0,0.032659601,,
55.012,2028.28,132.547,0.509589,0.0017724,119.62125,5,8881.88,1,97.1824,0.22121429443359375,0,0.03265122,,
55.032,2029.03,132.547,0.509546,0.00177026,119.603,5,8879.16,1,97.1822,0.2271881103515625,0,0.032653048634529114,,
55.052,2029.77,132.546,0.509601,0.00178862,119.61625000000001,5,8881.29,1,97.1821,0.222564697,0,0.032655708491802216,,
55.092,2031.25,132.542,0.509619,0.00182796,119.61125,5,8880.66,1,97.1817,0.22307586669921875,0,0.032666422,,
55.112,2032,132.54,0.509589,0.00183916,119.612,5,8881.1,1,97.1816,0.22226715087890625,0,0.032671537,,
55.132,2032.74,132.537,0.509613,0.00184441,119.6105,5,8880.86,1,97.1814,0.22191619873046875,0,0.032671742141246796,,
